Mode,Time(s),Value
CAP,3581.4543457031,4.834593E-09
CAP,3581.8552246094,4.834834E-09
CAP,3582.2561035156,4.835446E-09
CAP,3582.6569824219,4.837238E-09
CAP,3583.0581054688,4.838772E-09
CAP,3583.4592285156,4.839947E-09
CAP,3583.8601074219,4.841005E-09
CAP,3584.2607421875,4.842985E-09
CAP,3584.6643066406,4.843696E-09
CAP,3585.0649414062,4.845515E-09
CAP,3585.4660644531,4.847217E-09
CAP,3585.8671875000,4.848406E-09
CAP,3586.2678222656,4.849805E-09
CAP,3586.6687011719,4.851181E-09
CAP,3587.0695800781,4.851373E-09
CAP,3587.4707031250,4.853751E-09
CAP,3587.8718261719,4.855369E-09
CAP,3588.2729492188,4.856074E-09
CAP,3588.6738281250,4.857157E-09
CAP,3589.0744628906,4.858639E-09
CAP,3589.4753417969,4.859955E-09
CAP,3589.8762207031,4.860872E-09
CAP,3590.2773437500,4.862209E-09
CAP,3590.6784667969,4.863503E-09
CAP,3591.0791015625,4.865045E-09
CAP,3591.4797363281,4.865977E-09
CAP,3591.8808593750,4.868346E-09
CAP,3592.2814941406,4.868651E-09
CAP,3592.6828613281,4.869993E-09
CAP,3593.0837402344,4.871113E-09
CAP,3593.4848632812,4.871183E-09
CAP,3593.8857421875,4.872937E-09
CAP,3594.2866210938,4.872255E-09
CAP,3594.6875000000,4.876479E-09
CAP,3595.0883789062,4.877421E-09
CAP,3595.4899902344,4.877995E-09
CAP,3595.8906250000,4.879005E-09
CAP,3596.2912597656,4.881268E-09
CAP,3596.6921386719,4.882124E-09
CAP,3597.0927734375,4.884209E-09
CAP,3597.4936523438,4.885115E-09
CAP,3597.8950195312,4.885996E-09
CAP,3598.2961425781,4.888163E-09
CAP,3598.6967773438,4.889103E-09
CAP,3599.0974121094,4.890018E-09
CAP,3599.4982910156,4.891512E-09
CAP,3599.8991699219,4.893552E-09
CAP,3600.3000488281,4.894279E-09
CAP,3600.7011718750,4.895962E-09
CAP,3601.1022949219,4.896793E-09
CAP,3601.5034179688,4.898254E-09
CAP,3601.9042968750,4.900206E-09
CAP,3602.3076171875,4.901712E-09
CAP,3602.7060546875,4.902019E-09
CAP,3603.1074218750,4.904030E-09
CAP,3603.5078125000,4.904212E-09
CAP,3603.9086914062,4.905481E-09
CAP,3604.3093261719,4.907704E-09
CAP,3604.7102050781,4.908708E-09
CAP,3605.1113281250,4.910281E-09
CAP,3605.5122070312,4.911218E-09
CAP,3605.9128417969,4.913203E-09
CAP,3606.3139648438,4.914485E-09
CAP,3606.7148437500,4.915948E-09
CAP,3607.1157226562,4.916823E-09
CAP,3607.5166015625,4.917560E-09
CAP,3607.9174804688,4.919173E-09
CAP,3608.3186035156,4.920613E-09
CAP,3608.7199707031,4.921520E-09
CAP,3609.1206054688,4.923025E-09
CAP,3609.5214843750,4.924380E-09
CAP,3609.9223632812,4.925612E-09
CAP,3610.3232421875,4.927251E-09
CAP,3610.7243652344,4.928830E-09
CAP,3611.1250000000,4.929564E-09
CAP,3611.5270996094,4.931117E-09
CAP,3611.9279785156,4.931654E-09
CAP,3612.3288574219,4.933330E-09
CAP,3612.7297363281,4.935013E-09
CAP,3613.1311035156,4.936196E-09
CAP,3613.5319824219,4.937520E-09
CAP,3613.9328613281,4.938741E-09
CAP,3614.3334960938,4.939199E-09
CAP,3614.7343750000,4.941260E-09
CAP,3615.1352539062,4.942692E-09
CAP,3615.5361328125,4.943560E-09
CAP,3615.9372558594,4.945165E-09
CAP,3616.3383789062,4.946360E-09
CAP,3616.7395019531,4.947705E-09
CAP,3617.1403808594,4.948266E-09
CAP,3617.5410156250,4.950008E-09
CAP,3617.9418945312,4.950920E-09
CAP,3618.3432617188,4.953266E-09
CAP,3618.7443847656,4.954525E-09
CAP,3619.1455078125,4.955290E-09
CAP,3619.5468750000,4.955559E-09
CAP,3619.9477539062,4.958286E-09
CAP,3620.3483886719,4.958349E-09
CAP,3620.7495117188,4.960721E-09
CAP,3621.1506347656,4.961361E-09
CAP,3621.5517578125,4.963089E-09
CAP,3621.9531250000,4.963916E-09
CAP,3622.3537597656,4.964893E-09
CAP,3622.7546386719,4.966435E-09
CAP,3623.1555175781,4.966822E-09
CAP,3623.5566406250,4.969062E-09
CAP,3623.9575195312,4.969581E-09
CAP,3624.3586425781,4.970700E-09
CAP,3624.7592773438,4.972457E-09
CAP,3625.1599121094,4.973193E-09
CAP,3625.5607910156,4.974173E-09
CAP,3625.9616699219,4.975936E-09
CAP,3626.3632812500,4.976877E-09
CAP,3626.7644042969,4.978274E-09
CAP,3627.1652832031,4.978911E-09
CAP,3627.5659179688,4.980176E-09
CAP,3627.9665527344,4.980714E-09
CAP,3628.3674316406,4.982675E-09
CAP,3628.7683105469,4.983225E-09
CAP,3629.1691894531,4.984956E-09
CAP,3629.5703125000,4.985785E-09
CAP,3629.9711914062,4.986482E-09
CAP,3630.3728027344,4.987799E-09
CAP,3630.7734375000,4.989268E-09
CAP,3631.1743164062,4.990187E-09
CAP,3631.5751953125,4.992148E-09
CAP,3631.9760742188,4.992712E-09
CAP,3632.3771972656,4.994264E-09
CAP,3632.7780761719,4.994681E-09
CAP,3633.1794433594,4.996543E-09
CAP,3633.5803222656,4.997236E-09
CAP,3633.9812011719,4.998696E-09
CAP,3634.3818359375,5.000387E-09
CAP,3634.7827148438,5.000547E-09
CAP,3635.1838378906,5.002845E-09
CAP,3635.5847167969,5.003405E-09
CAP,3635.9858398438,5.004540E-09
CAP,3636.3869628906,5.005358E-09
CAP,3636.7875976562,5.007040E-09
CAP,3637.1911621094,5.008143E-09
CAP,3637.5895996094,5.008830E-09
CAP,3637.9904785156,5.010232E-09
CAP,3638.3913574219,5.011783E-09
CAP,3638.7924804688,5.013095E-09
CAP,3639.1936035156,5.013970E-09
CAP,3639.5944824219,5.014390E-09
CAP,3639.9951171875,5.016287E-09
CAP,3640.3959960938,5.016992E-09
CAP,3640.7968750000,5.018694E-09
CAP,3641.1977539062,5.019737E-09
CAP,3641.5986328125,5.020320E-09
CAP,3641.9997558594,5.021595E-09
CAP,3642.4003906250,5.022689E-09
CAP,3642.8012695312,5.023731E-09
CAP,3643.2021484375,5.024223E-09
CAP,3643.6030273438,5.026797E-09
CAP,3644.0039062500,5.027817E-09
CAP,3644.4047851562,5.028719E-09
CAP,3644.8061523438,5.029593E-09
CAP,3645.2067871094,5.031886E-09
CAP,3645.6074218750,5.031747E-09
CAP,3646.0080566406,5.033524E-09
CAP,3646.4089355469,5.033557E-09
CAP,3646.8098144531,5.035982E-09
CAP,3647.2106933594,5.037217E-09
CAP,3647.6118164062,5.037794E-09
CAP,3648.0129394531,5.037745E-09
CAP,3648.4143066406,5.039817E-09
CAP,3648.8149414062,5.041658E-09
CAP,3649.2155761719,5.042305E-09
CAP,3649.6164550781,5.042487E-09
CAP,3650.0173339844,5.043611E-09
CAP,3650.4184570312,5.045618E-09
CAP,3650.8193359375,5.046708E-09
CAP,3651.2204589844,5.048062E-09
CAP,3651.6215820312,5.048982E-09
CAP,3652.0224609375,5.050066E-09
CAP,3652.4230957031,5.050964E-09
CAP,3652.8242187500,5.052437E-09
CAP,3653.2250976562,5.053722E-09
CAP,3653.6262207031,5.054646E-09
CAP,3654.0275878906,5.055333E-09
CAP,3654.4284667969,5.057217E-09
CAP,3654.8293457031,5.058736E-09
CAP,3655.2302246094,5.061197E-09
CAP,3655.6311035156,5.061390E-09
CAP,3656.0322265625,5.061536E-09
CAP,3656.4328613281,5.061526E-09
CAP,3656.8339843750,5.065210E-09
CAP,3657.2351074219,5.064592E-09
CAP,3657.6362304688,5.064814E-09
CAP,3658.0375976562,5.065627E-09
CAP,3658.4382324219,5.067718E-09
CAP,3658.8391113281,5.068545E-09
CAP,3659.2399902344,5.069727E-09
CAP,3659.6408691406,5.071064E-09
CAP,3660.0419921875,5.071458E-09
CAP,3660.4431152344,5.072817E-09
CAP,3660.8442382812,5.074680E-09
CAP,3661.2453613281,5.075359E-09
CAP,3661.6462402344,5.076859E-09
CAP,3662.0471191406,5.077701E-09
CAP,3662.4477539062,5.077783E-09
CAP,3662.8491210938,5.080692E-09
CAP,3663.2500000000,5.080929E-09
CAP,3663.6511230469,5.081160E-09
CAP,3664.0522460938,5.080982E-09
CAP,3664.4531250000,5.081785E-09
CAP,3664.8544921875,5.082845E-09
CAP,3665.2551269531,5.085580E-09
CAP,3665.6560058594,5.086361E-09
CAP,3666.0568847656,5.086782E-09
CAP,3666.4577636719,5.087263E-09
CAP,3666.8586425781,5.088731E-09
CAP,3667.2600097656,5.089907E-09
CAP,3667.6611328125,5.091316E-09
CAP,3668.0642089844,5.092050E-09
CAP,3668.4653320312,5.093325E-09
CAP,3668.8659667969,5.094090E-09
CAP,3669.2668457031,5.095489E-09
CAP,3669.6677246094,5.096357E-09
CAP,3670.0688476562,5.097454E-09
CAP,3670.4699707031,5.099177E-09
CAP,3670.8710937500,5.100147E-09
CAP,3671.2717285156,5.101099E-09
CAP,3671.6723632812,5.101590E-09
CAP,3672.0732421875,5.103538E-09
CAP,3672.4738769531,5.103167E-09
CAP,3672.8747558594,5.105050E-09
CAP,3673.2758789062,5.106185E-09
CAP,3673.6767578125,5.107218E-09
CAP,3674.0778808594,5.108230E-09
CAP,3674.4790039062,5.108718E-09
CAP,3674.8803710938,5.108216E-09
CAP,3675.2812500000,5.111326E-09
CAP,3675.6818847656,5.111813E-09
CAP,3676.0827636719,5.112924E-09
CAP,3676.4836425781,5.114506E-09
CAP,3676.8845214844,5.115308E-09
CAP,3677.2858886719,5.116282E-09
CAP,3677.6862792969,5.118076E-09
CAP,3678.0876464844,5.118755E-09
CAP,3678.4885253906,5.118011E-09
CAP,3678.8903808594,5.120788E-09
CAP,3679.2915039062,5.119689E-09
CAP,3679.6923828125,5.121275E-09
CAP,3680.0932617188,5.122891E-09
CAP,3680.4941406250,5.122927E-09
CAP,3680.8952636719,5.124887E-09
CAP,3681.2961425781,5.125684E-09
CAP,3681.6967773438,5.128026E-09
CAP,3682.0976562500,5.129074E-09
CAP,3682.4985351562,5.130395E-09
CAP,3682.8994140625,5.130105E-09
CAP,3683.3002929688,5.131583E-09
CAP,3683.7011718750,5.132637E-09
CAP,3684.1022949219,5.132440E-09
CAP,3684.5036621094,5.136049E-09
CAP,3684.9045410156,5.135780E-09
CAP,3685.3054199219,5.138628E-09
CAP,3685.7060546875,5.137753E-09
CAP,3686.1074218750,5.140190E-09
CAP,3686.5080566406,5.139895E-09
CAP,3686.9113769531,5.139013E-09
CAP,3687.3095703125,5.140145E-09
CAP,3687.7104492188,5.139845E-09
CAP,3688.1113281250,5.140059E-09
CAP,3688.5122070312,5.139787E-09
CAP,3688.9133300781,5.142753E-09
CAP,3689.3144531250,5.143018E-09
CAP,3689.7150878906,5.145429E-09
CAP,3690.1157226562,5.145702E-09
CAP,3690.5168457031,5.146980E-09
CAP,3690.9179687500,5.148964E-09
CAP,3691.3190917969,5.149905E-09
CAP,3691.7202148438,5.150872E-09
CAP,3692.1210937500,5.152413E-09
CAP,3692.5224609375,5.153873E-09
CAP,3692.9230957031,5.155550E-09
CAP,3693.3239746094,5.157213E-09
CAP,3693.7248535156,5.158094E-09
CAP,3694.1257324219,5.159663E-09
CAP,3694.5266113281,5.159814E-09
CAP,3694.9287109375,5.159553E-09
CAP,3695.3295898438,5.159096E-09
CAP,3695.7307128906,5.160971E-09
CAP,3696.1318359375,5.163371E-09
CAP,3696.5324707031,5.163718E-09
CAP,3696.9331054688,5.164559E-09
CAP,3697.3339843750,5.165624E-09
CAP,3697.7348632812,5.166469E-09
CAP,3698.1359863281,5.169439E-09
CAP,3698.5368652344,5.169787E-09
CAP,3698.9382324219,5.170407E-09
CAP,3699.3393554688,5.171483E-09
CAP,3699.7402343750,5.173623E-09
CAP,3700.1408691406,5.174841E-09
CAP,3700.5419921875,5.174892E-09
CAP,3700.9426269531,5.174867E-09
CAP,3701.3435058594,5.176655E-09
CAP,3701.7443847656,5.176891E-09
CAP,3702.1455078125,5.179117E-09
CAP,3702.5468750000,5.179401E-09
CAP,3702.9479980469,5.180186E-09
CAP,3703.3483886719,5.180799E-09
CAP,3703.7492675781,5.182504E-09
CAP,3704.1503906250,5.182612E-09
CAP,3704.5512695312,5.184701E-09
CAP,3704.9521484375,5.185480E-09
CAP,3705.3530273438,5.186572E-09
CAP,3705.7565917969,5.187851E-09
CAP,3706.1552734375,5.188610E-09
CAP,3706.5563964844,5.189612E-09
CAP,3706.9575195312,5.189979E-09
CAP,3707.3583984375,5.191607E-09
CAP,3707.7590332031,5.192556E-09
CAP,3708.1599121094,5.193580E-09
CAP,3708.5607910156,5.194309E-09
CAP,3708.9626464844,5.196628E-09
CAP,3709.3632812500,5.197742E-09
CAP,3709.7661132812,5.197852E-09
CAP,3710.1667480469,5.199275E-09
CAP,3710.5673828125,5.199638E-09
CAP,3710.9680175781,5.199765E-09
CAP,3711.3688964844,5.199976E-09
CAP,3711.7695312500,5.199969E-09
CAP,3712.1701660156,5.200031E-09
CAP,3712.5710449219,5.202654E-09
CAP,3712.9719238281,5.204175E-09
CAP,3713.3732910156,5.204257E-09
CAP,3713.7741699219,5.205546E-09
CAP,3714.1752929688,5.206561E-09
CAP,3714.5759277344,5.208548E-09
CAP,3714.9770507812,5.208486E-09
CAP,3715.3779296875,5.209406E-09
CAP,3715.7788085938,5.211561E-09
CAP,3716.1796875000,5.213235E-09
CAP,3716.5805664062,5.211952E-09
CAP,3716.9816894531,5.214225E-09
CAP,3717.3828125000,5.215085E-09
CAP,3717.7836914062,5.215575E-09
CAP,3718.1843261719,5.216446E-09
CAP,3718.5854492188,5.219517E-09
CAP,3718.9863281250,5.220212E-09
CAP,3719.3872070312,5.219809E-09
CAP,3719.7880859375,5.221840E-09
CAP,3720.1889648438,5.222541E-09
CAP,3720.5900878906,5.222760E-09
CAP,3720.9909667969,5.224628E-09
CAP,3721.3920898438,5.225316E-09
CAP,3721.7934570312,5.225594E-09
CAP,3722.1940917969,5.227660E-09
CAP,3722.5947265625,5.226152E-09
CAP,3722.9956054688,5.231059E-09
CAP,3723.3969726562,5.232344E-09
CAP,3723.7978515625,5.232734E-09
CAP,3724.1989746094,5.234762E-09
CAP,3724.6018066406,5.235043E-09
CAP,3725.0026855469,5.237642E-09
CAP,3725.4035644531,5.238223E-09
CAP,3725.8041992188,5.238062E-09
CAP,3726.2050781250,5.237911E-09
CAP,3726.6062011719,5.240139E-09
CAP,3727.0070800781,5.240277E-09
CAP,3727.4079589844,5.240221E-09
CAP,3727.8090820312,5.240107E-09
CAP,3728.2102050781,5.240268E-09
CAP,3728.6108398438,5.241098E-09
CAP,3729.0119628906,5.243074E-09
CAP,3729.4130859375,5.243243E-09
CAP,3729.8142089844,5.244227E-09
CAP,3730.2148437500,5.243582E-09
CAP,3730.6159667969,5.243937E-09
CAP,3731.0187988281,5.248719E-09
CAP,3731.4196777344,5.248324E-09
CAP,3731.8205566406,5.249673E-09
CAP,3732.2216796875,5.251163E-09
CAP,3732.6228027344,5.252375E-09
CAP,3733.0234375000,5.254013E-09
CAP,3733.4240722656,5.254501E-09
CAP,3733.8249511719,5.255859E-09
CAP,3734.2255859375,5.256574E-09
CAP,3734.6267089844,5.258384E-09
CAP,3735.0278320312,5.258738E-09
CAP,3735.4287109375,5.259054E-09
CAP,3735.8298339844,5.260919E-09
CAP,3736.2309570312,5.261988E-09
CAP,3736.6315917969,5.263556E-09
CAP,3737.0324707031,5.264499E-09
CAP,3737.4331054688,5.266205E-09
CAP,3737.8339843750,5.266157E-09
CAP,3738.2348632812,5.266214E-09
CAP,3738.6357421875,5.268710E-09
CAP,3739.0368652344,5.269217E-09
CAP,3739.4379882812,5.270280E-09
CAP,3739.8386230469,5.272206E-09
CAP,3740.2392578125,5.273544E-09
CAP,3740.6398925781,5.274082E-09
CAP,3741.0410156250,5.275216E-09
CAP,3741.4418945312,5.275873E-09
CAP,3741.8427734375,5.276074E-09
CAP,3742.2436523438,5.277192E-09
CAP,3742.6447753906,5.278768E-09
CAP,3743.0458984375,5.279517E-09
CAP,3743.4470214844,5.280939E-09
CAP,3743.8481445312,5.281112E-09
CAP,3744.2487792969,5.281001E-09
CAP,3744.6494140625,5.282094E-09
CAP,3745.0502929688,5.283593E-09
CAP,3745.4509277344,5.284518E-09
CAP,3745.8520507812,5.285353E-09
CAP,3746.2526855469,5.286563E-09
CAP,3746.6540527344,5.288357E-09
CAP,3747.0551757812,5.288540E-09
CAP,3747.4562988281,5.289138E-09
CAP,3747.8574218750,5.291021E-09
CAP,3748.2583007812,5.291609E-09
CAP,3748.6589355469,5.292215E-09
CAP,3749.0598144531,5.292633E-09
CAP,3749.4604492188,5.293843E-09
CAP,3749.8615722656,5.295478E-09
CAP,3750.2624511719,5.295630E-09
CAP,3750.6633300781,5.296876E-09
CAP,3751.0646972656,5.298146E-09
CAP,3751.4653320312,5.299496E-09
CAP,3751.8659667969,5.299772E-09
CAP,3752.2666015625,5.301030E-09
CAP,3752.6672363281,5.301037E-09
CAP,3753.0678710938,5.301995E-09
CAP,3753.4687500000,5.302192E-09
CAP,3753.8693847656,5.303770E-09
CAP,3754.2705078125,5.304845E-09
CAP,3754.6716308594,5.306172E-09
CAP,3755.0725097656,5.306338E-09
CAP,3755.4736328125,5.307436E-09
CAP,3755.8742675781,5.308956E-09
CAP,3756.2749023438,5.310763E-09
CAP,3756.6757812500,5.312536E-09
CAP,3757.0766601562,5.314393E-09
CAP,3757.4777832031,5.315501E-09
CAP,3757.8786621094,5.315317E-09
CAP,3758.2805175781,5.318605E-09
CAP,3758.6813964844,5.319025E-09
CAP,3759.0825195312,5.318556E-09
CAP,3759.4831542969,5.318978E-09
CAP,3759.8845214844,5.318661E-09
CAP,3760.2851562500,5.321466E-09
CAP,3760.6857910156,5.319901E-09
CAP,3761.0869140625,5.296411E-09
CAP,3761.4880371094,5.224786E-09
CAP,3761.8891601562,5.132364E-09
CAP,3762.2902832031,5.028624E-09
CAP,3762.6911621094,4.925435E-09
CAP,3763.0922851562,4.814608E-09
CAP,3763.4931640625,4.697630E-09
CAP,3763.8942871094,4.583901E-09
CAP,3764.2951660156,4.479749E-09
CAP,3764.6960449219,4.386025E-09
CAP,3765.0969238281,4.295833E-09
CAP,3765.4980468750,4.211158E-09
CAP,3765.8989257812,4.198925E-09
CAP,3766.2998046875,4.213043E-09
CAP,3766.7011718750,4.230614E-09
CAP,3767.1020507812,4.251009E-09
CAP,3767.5029296875,4.274217E-09
CAP,3767.9035644531,4.299647E-09
CAP,3768.3044433594,4.327763E-09
CAP,3768.7053222656,4.357868E-09
CAP,3769.1062011719,4.389173E-09
CAP,3769.5070800781,4.419030E-09
CAP,3769.9079589844,4.452090E-09
CAP,3770.3085937500,4.484992E-09
CAP,3770.7094726562,4.517603E-09
CAP,3771.1103515625,4.551040E-09
CAP,3771.5112304688,4.583866E-09
CAP,3771.9121093750,4.618061E-09
CAP,3772.3129882812,4.650857E-09
CAP,3772.7136230469,4.683812E-09
CAP,3773.1145019531,4.717008E-09
CAP,3773.5158691406,4.749521E-09
CAP,3773.9167480469,4.782121E-09
CAP,3774.3176269531,4.813799E-09
CAP,3774.7187500000,4.847376E-09
CAP,3775.1198730469,4.877984E-09
CAP,3775.5207519531,4.909286E-09
CAP,3775.9216308594,4.939807E-09
CAP,3776.3225097656,4.970193E-09
CAP,3776.7243652344,5.000080E-09
CAP,3777.1257324219,5.029742E-09
CAP,3777.5266113281,5.059568E-09
CAP,3777.9274902344,5.087663E-09
CAP,3778.3286132812,5.116516E-09
CAP,3778.7297363281,5.144905E-09
CAP,3779.1306152344,5.171690E-09
CAP,3779.5317382812,5.200116E-09
CAP,3779.9323730469,5.225724E-09
CAP,3780.3332519531,5.251277E-09
CAP,3780.7343750000,5.279098E-09
CAP,3781.1352539062,5.305703E-09
CAP,3781.5363769531,5.330104E-09
CAP,3781.9375000000,5.354870E-09
CAP,3782.3383789062,5.380060E-09
CAP,3782.7390136719,5.403266E-09
CAP,3783.1398925781,5.427961E-09
CAP,3783.5432128906,5.451670E-09
CAP,3783.9440917969,5.476333E-09
CAP,3784.3454589844,5.499871E-09
CAP,3784.7465820312,5.522058E-09
CAP,3785.1474609375,5.544051E-09
CAP,3785.5480957031,5.566936E-09
CAP,3785.9492187500,5.589404E-09
CAP,3786.3500976562,5.610781E-09
CAP,3786.7512207031,5.631250E-09
CAP,3787.1523437500,5.652599E-09
CAP,3787.5534667969,5.673477E-09
CAP,3787.9545898438,5.694931E-09
CAP,3788.3554687500,5.715081E-09
CAP,3788.7568359375,5.734909E-09
CAP,3789.1577148438,5.754700E-09
CAP,3789.5583496094,5.774295E-09
CAP,3789.9589843750,5.793640E-09
CAP,3790.3625488281,5.813147E-09
CAP,3790.7634277344,5.831759E-09
CAP,3791.1643066406,5.849486E-09
CAP,3791.5654296875,5.865143E-09
CAP,3791.9663085938,5.886267E-09
CAP,3792.3669433594,5.904856E-09
CAP,3792.7680664062,5.921536E-09
CAP,3793.1687011719,5.938123E-09
CAP,3793.5695800781,5.954922E-09
CAP,3793.9709472656,5.971947E-09
CAP,3794.3718261719,5.989129E-09
CAP,3794.7729492188,6.006276E-09
CAP,3795.1740722656,6.024021E-09
CAP,3795.5751953125,6.040985E-09
CAP,3795.9760742188,6.054410E-09
CAP,3796.3771972656,6.071342E-09
CAP,3796.7783203125,6.086617E-09
CAP,3797.1809082031,6.102495E-09
CAP,3797.5820312500,6.118319E-09
CAP,3797.9831542969,6.133260E-09
CAP,3798.3845214844,6.148661E-09
CAP,3798.7854003906,6.162186E-09
CAP,3799.1862792969,6.176087E-09
CAP,3799.5874023438,6.191473E-09
CAP,3799.9885253906,6.206280E-09
CAP,3800.3896484375,6.220357E-09
CAP,3800.7905273438,6.235503E-09
CAP,3801.1914062500,6.248377E-09
CAP,3801.5920410156,6.260607E-09
CAP,3801.9929199219,6.275667E-09
CAP,3802.3940429688,6.288543E-09
CAP,3802.7949218750,6.301624E-09
CAP,3803.1960449219,6.315528E-09
CAP,3803.5971679688,6.326917E-09
CAP,3803.9982910156,6.341487E-09
CAP,3804.3994140625,6.354530E-09
CAP,3804.8005371094,6.365695E-09
CAP,3805.2014160156,6.377658E-09
CAP,3805.6025390625,6.390808E-09
CAP,3806.0034179688,6.402003E-09
CAP,3806.4042968750,6.414619E-09
CAP,3806.8051757812,6.427480E-09
CAP,3807.2060546875,6.437602E-09
CAP,3807.6066894531,6.450490E-09
CAP,3808.0090332031,6.460985E-09
CAP,3808.4101562500,6.472762E-09
CAP,3808.8110351562,6.481968E-09
CAP,3809.2124023438,6.493445E-09
CAP,3809.6135253906,6.504235E-09
CAP,3810.0144042969,6.517186E-09
CAP,3810.4155273438,6.525971E-09
CAP,3810.8171386719,6.538730E-09
CAP,3811.2180175781,6.548898E-09
CAP,3811.6188964844,6.557582E-09
CAP,3812.0195312500,6.568894E-09
CAP,3812.4208984375,6.577410E-09
CAP,3812.8244628906,6.588388E-09
CAP,3813.2255859375,6.597223E-09
CAP,3813.6269531250,6.608864E-09
CAP,3814.0280761719,6.618024E-09
CAP,3814.4287109375,6.624483E-09
CAP,3814.8295898438,6.637795E-09
CAP,3815.2307128906,6.645761E-09
CAP,3815.6315917969,6.655257E-09
CAP,3816.0322265625,6.665289E-09
CAP,3816.4335937500,6.674213E-09
CAP,3816.8344726562,6.683686E-09
CAP,3817.2351074219,6.691862E-09
CAP,3817.6362304688,6.699752E-09
CAP,3818.0373535156,6.708835E-09
CAP,3818.4382324219,6.719472E-09
CAP,3818.8393554688,6.728883E-09
CAP,3819.2402343750,6.737361E-09
CAP,3819.6413574219,6.745011E-09
CAP,3820.0422363281,6.751726E-09
CAP,3820.4428710938,6.760882E-09
CAP,3820.8439941406,6.768990E-09
CAP,3821.2446289062,6.775409E-09
CAP,3821.6457519531,6.784809E-09
CAP,3822.0463867188,6.791247E-09
CAP,3822.4475097656,6.799975E-09
CAP,3822.8488769531,6.809621E-09
CAP,3823.2495117188,6.817863E-09
CAP,3823.6503906250,6.823681E-09
CAP,3824.0515136719,6.829958E-09
CAP,3824.4526367188,6.839166E-09
CAP,3824.8532714844,6.847620E-09
CAP,3825.2543945312,6.855352E-09
CAP,3825.6572265625,6.861988E-09
CAP,3826.0583496094,6.869604E-09
CAP,3826.4597167969,6.876431E-09
CAP,3826.8608398438,6.882737E-09
CAP,3827.2619628906,6.888976E-09
CAP,3827.6630859375,6.898115E-09
CAP,3828.0644531250,6.904668E-09
CAP,3828.4653320312,6.912508E-09
CAP,3828.8666992188,6.918653E-09
CAP,3829.2678222656,6.924436E-09
CAP,3829.6691894531,6.931570E-09
CAP,3830.0698242188,6.939091E-09
CAP,3830.4711914062,6.946182E-09
CAP,3830.8718261719,6.951335E-09
CAP,3831.2729492188,6.959711E-09
CAP,3831.6735839844,6.964234E-09
CAP,3832.0744628906,6.971548E-09
CAP,3832.4758300781,6.975502E-09
CAP,3832.8764648438,6.983122E-09
CAP,3833.2775878906,6.988730E-09
CAP,3833.6799316406,6.995739E-09
CAP,3834.0810546875,7.002798E-09
CAP,3834.4816894531,7.007884E-09
CAP,3834.8825683594,7.012380E-09
CAP,3835.2836914062,7.019733E-09
CAP,3835.6843261719,7.026153E-09
CAP,3836.0886230469,7.034383E-09
CAP,3836.4914550781,7.039269E-09
CAP,3836.8901367188,7.043844E-09
CAP,3837.2912597656,7.050700E-09
CAP,3837.6921386719,7.054917E-09
CAP,3838.0930175781,7.061881E-09
CAP,3838.4941406250,7.066067E-09
CAP,3838.8947753906,7.071580E-09
CAP,3839.2956542969,7.074856E-09
CAP,3839.6967773438,7.081710E-09
CAP,3840.0981445312,7.087074E-09
CAP,3840.4987792969,7.092907E-09
CAP,3840.9001464844,7.097153E-09
CAP,3841.3007812500,7.101278E-09
CAP,3841.7019042969,7.109789E-09
CAP,3842.1030273438,7.114101E-09
CAP,3842.5039062500,7.119490E-09
CAP,3842.9047851562,7.123733E-09
CAP,3843.3061523438,7.127687E-09
CAP,3843.7067871094,7.133990E-09
CAP,3844.1079101562,7.139897E-09
CAP,3844.5092773438,7.145362E-09
CAP,3844.9101562500,7.148652E-09
CAP,3845.3110351562,7.152567E-09
CAP,3845.7121582031,7.158521E-09
CAP,3846.1127929688,7.164228E-09
CAP,3846.5136718750,7.168747E-09
CAP,3846.9150390625,7.173782E-09
CAP,3847.3161621094,7.175052E-09
CAP,3847.7167968750,7.179908E-09
CAP,3848.1179199219,7.186216E-09
CAP,3848.5192871094,7.188879E-09
CAP,3848.9199218750,7.195855E-09
CAP,3849.3208007812,7.199885E-09
CAP,3849.7219238281,7.201893E-09
CAP,3850.1232910156,7.207521E-09
CAP,3850.5239257812,7.211937E-09
CAP,3850.9248046875,7.217497E-09
CAP,3851.3261718750,7.222655E-09
CAP,3851.7272949219,7.225308E-09
CAP,3852.1281738281,7.229414E-09
CAP,3852.5292968750,7.233991E-09
CAP,3852.9306640625,7.238386E-09
CAP,3853.3312988281,7.242824E-09
CAP,3853.7324218750,7.247291E-09
CAP,3854.1335449219,7.252818E-09
CAP,3854.5346679688,7.255153E-09
CAP,3854.9360351562,7.255895E-09
CAP,3855.3381347656,7.262206E-09
CAP,3855.7395019531,7.265839E-09
CAP,3856.1406250000,7.267612E-09
CAP,3856.5419921875,7.272546E-09
CAP,3856.9426269531,7.275636E-09
CAP,3857.3437500000,7.281394E-09
CAP,3857.7448730469,7.284333E-09
CAP,3858.1455078125,7.290946E-09
CAP,3858.5463867188,7.293963E-09
CAP,3858.9472656250,7.298095E-09
CAP,3859.3486328125,7.300423E-09
CAP,3859.7500000000,7.304231E-09
CAP,3860.1513671875,7.305660E-09
CAP,3860.5522460938,7.309299E-09
CAP,3860.9528808594,7.308298E-09
CAP,3861.3540039062,7.314611E-09
